"location_name","iso3","wb2021","cause","pp_aware","pp_trt","pp_ctrl","pp_initiation","pp_adherence","sp_aware","sp_trt","sp_ctrl","sp_initiation","sp_adherence"
"Azerbaijan","AZE","UMIC","ihd",0.53831941133554,0.204149373796735,0.0672852446506328,0.379234650465701,0.329588298015679,0.667,0.228333498054038,0.0622727721965557,0.342329082539787,0.272727272727273
"Bahamas","BHS","HIC","ihd",0.653471330878008,0.303793546875064,0.128298415832591,0.464891927954797,0.422321070188348,0.667,0.394767464400903,0.224299695682332,0.591855268966872,0.568181818181818
"Bahrain","BHR","HIC","ihd",0.468496850129875,0.229016077458537,0.110046053504832,0.488831626925666,0.480516716232535,0.667,0.370011797697936,0.210233975964736,0.554740326383712,0.568181818181818
"Bangladesh","BGD","LMIC","ihd",0.478740448145745,0.166287652175097,0.0650454834332905,0.347344062569105,0.39116243799509,0.667,0.0892937700163983,0.0148822950027331,0.133873718165515,0.166666666666667
"Barbados","BRB","HIC","ihd",0.723257840558222,0.330551664873651,0.184088701640764,0.457031567910174,0.556913551505269,0.667,0.348685382741448,0.198116694739459,0.522766690766788,0.568181818181818
"Belarus","BLR","UMIC","ihd",0.701645194064933,0.247608642109266,0.0520895603040747,0.352897225269601,0.210370526086438,0.667,0.24096901792767,0.0657188230711827,0.361272890446282,0.272727272727273
"Belgium","BEL","HIC","ihd",0.705774688571138,0.419320234652248,0.262921068994631,0.594127618122967,0.627017365886664,0.667,0.536568543587556,0.304868490674748,0.80445059008629,0.568181818181818
"Belize","BLZ","LMIC","ihd",0.575938732581597,0.205975854900718,0.0992359549485821,0.357635010893345,0.481784406217973,0.667,0.17361860807163,0.0289364346786051,0.260297763225833,0.166666666666667
"Benin","BEN","LMIC","ihd",0.361066384780921,0.10349590371132,0.0399337666773324,0.286639543512522,0.385848765461475,0.667,0.0461925177411169,0.00769875295685282,0.0692541495369069,0.166666666666667
"Bhutan","BTN","LMIC","ihd",0.453043806180046,0.115783711280995,0.0398244086305478,0.25556846755561,0.343955191882718,0.667,0.112847625796887,0.0188079376328145,0.169186845272694,0.166666666666667
"Bolivia (Plurinational State of)","BOL","LMIC","ihd",0.603821997824033,0.230809751663445,0.123432667622302,0.382248001058596,0.534780990546214,0.667,0.164291985381702,0.027381997563617,0.246314820662222,0.166666666666667
"Bosnia and Herzegovina","BIH","UMIC","ihd",0.605049558618726,0.268472737952777,0.0873406705989321,0.443720244281602,0.325324169839155,0.667,0.254676180230056,0.0694571400627424,0.381823358665751,0.272727272727273
"Botswana","BWA","UMIC","ihd",0.552779428596082,0.187675336651714,0.0842944205880243,0.33951215791145,0.449150229816596,0.667,0.217996016878514,0.0594534591486857,0.326830610012765,0.272727272727273
"Brazil","BRA","UMIC","ihd",0.676304592396842,0.322750865121731,0.173951801869677,0.477227078967323,0.538966183108658,0.667,0.33015578580628,0.0900424870380764,0.494986185616612,0.272727272727273
"Brunei Darussalam","BRN","HIC","ihd",0.64189722199808,0.388583314315063,0.206328969653486,0.605366873384327,0.530977430199678,0.667,0.549780476856165,0.312375270941003,0.824258585991252,0.568181818181818
"Bulgaria","BGR","UMIC","ihd",0.676176837757372,0.305015442090322,0.129561200715815,0.451088273153433,0.424769316031707,0.667,0.343596963011046,0.0937082626393762,0.51513787557878,0.272727272727273
"Burkina Faso","BFA","LIC","ihd",0.336549026604456,0.0779641520863874,0.0343608202266286,0.231657636549988,0.440725888848961,0.667,0.0323921196418352,0.0080980299104588,0.0485638975139958,0.25
"Burundi","BDI","LIC","ihd",0.368125438099291,0.0963743212979536,0.0451832422620885,0.261797505207884,0.468830718116278,0.667,0.0211321344331533,0.00528303360828832,0.0316823604694952,0.25
"Cabo Verde","CPV","LMIC","ihd",0.499049787781814,0.153285481886444,0.0601925611711378,0.307154688047799,0.392682727877187,0.667,0.123806695437784,0.0206344492396307,0.185617234539406,0.166666666666667
"Cambodia","KHM","LMIC","ihd",0.479449565764248,0.155409363145073,0.0935337525708815,0.324141211594068,0.601854036835405,0.667,0.085701354303589,0.0142835590505982,0.128487787561603,0.166666666666667
"Cameroon","CMR","LMIC","ihd",0.335276800602917,0.0768444439887519,0.0298430766795698,0.229197021239063,0.388356986276563,0.667,0.0494243915320974,0.00823739858868289,0.0740995375293813,0.166666666666667
"Canada","CAN","HIC","ihd",0.794448589358089,0.521463615038782,0.426594863462216,0.6563843425792,0.818072155294074,0.667,0.616783076602734,0.350444929887917,0.924712258774713,0.568181818181818
"Central African Republic","CAF","LIC","ihd",0.303692287057094,0.0718285128305938,0.0244634797869437,0.236517408876736,0.340581738684195,0.667,0.0174333640855659,0.00435834102139148,0.0261369776395291,0.25
"Chad","TCD","LIC","ihd",0.373019902614304,0.0998042479807495,0.0473681043533853,0.267557434016987,0.474610102392854,0.667,0.0435838075533397,0.0108959518883349,0.0653430398101045,0.25
"Chile","CHL","HIC","ihd",0.724775977936221,0.337369197379031,0.191607569595131,0.465480655608482,0.567946247267685,0.667,0.398087421603281,0.226186035001864,0.596832716046898,0.568181818181818
"China","CHN","UMIC","ihd",0.531584804828519,0.206206016121714,0.0822465859020906,0.387908033203156,0.398856383770802,0.667,0.227489424321335,0.0620425702694549,0.341063604679662,0.272727272727273
"Colombia","COL","UMIC","ihd",0.683139812015698,0.277947075520545,0.164928382409791,0.406867043366165,0.593380527932916,0.667,0.279336132095896,0.076182581480699,0.418794800743473,0.272727272727273
"Comoros","COM","LMIC","ihd",0.381342559201212,0.0985100308813278,0.0458594889318919,0.258324250741051,0.465531159838306,0.667,0.0363571100046201,0.00605951833410335,0.0545084108015294,0.166666666666667
"Congo","COG","LMIC","ihd",0.349339417621008,0.0986355840622498,0.0413121304770207,0.282348853541795,0.418835969490973,0.667,0.0791243934976952,0.0131873989162825,0.118627276608239,0.166666666666667
"Costa Rica","CRI","UMIC","ihd",0.77264575525881,0.376274115200922,0.266783841313042,0.486994347202339,0.709014600089048,0.667,0.388304151422058,0.105901132206016,0.582165144560806,0.272727272727273
"Croatia","HRV","HIC","ihd",0.778191424418627,0.325639058961547,0.116509533777166,0.41845624192637,0.357787343289566,0.667,0.388084361497277,0.220502478123453,0.581835624433699,0.568181818181818
"Cuba","CUB","UMIC","ihd",0.71811626192016,0.304851742609258,0.163917700259361,0.424515860139582,0.53769645158126,0.667,0.248230737666234,0.0676992920907911,0.372160026486108,0.272727272727273
"Cyprus","CYP","HIC","ihd",0.671344550403989,0.34555397254899,0.207456544328697,0.514719263515357,0.600359309425346,0.667,0.443137827591174,0.251782856585894,0.664374554109706,0.568181818181818
"Czechia","CZE","HIC","ihd",0.764404586258528,0.418330216933388,0.236876099316152,0.547262829728634,0.566241905862302,0.667,0.510334385455789,0.289962719008971,0.765119018674346,0.568181818181818
"Côte d'Ivoire","CIV","LMIC","ihd",0.357063935373729,0.0973315340176725,0.0370720466601148,0.27258853212324,0.380884232785067,0.667,0.0625646268906052,0.0104274378151009,0.09380004031575,0.166666666666667
"Democratic People's Republic of Korea","PRK","LIC","ihd",0.541766210863652,0.195480262613147,0.102296924479193,0.360820329310541,0.523310758394251,0.667,0.0678776677261356,0.0169694169315339,0.101765618779813,0.25
"Democratic Republic of the Congo","COD","LIC","ihd",0.368699715088795,0.10762075508829,0.048893572045078,0.291892699353922,0.454313594110787,0.667,0.0258646046154305,0.00646615115385761,0.0387775181640636,0.25
"Denmark","DNK","HIC","ihd",0.610523188833201,0.20702859807002,0.0730257103224163,0.339100302587494,0.352732477557124,0.667,0.367439037632289,0.208772180472892,0.550883114890988,0.568181818181818
"Djibouti","DJI","LMIC","ihd",0.380824343981613,0.10274016639854,0.0477835655476901,0.269783610271251,0.465091377819386,0.667,0.0607890926460823,0.0101315154410137,0.0911380699341564,0.166666666666667
"Dominica","DMA","UMIC","ihd",0.585466960138375,0.227210371053042,0.0872364837656679,0.388084019291783,0.383945870786429,0.667,0.208822131104016,0.0569514903010953,0.313076658326861,0.272727272727273
"Dominican Republic","DOM","UMIC","ihd",0.670650658066617,0.269096110117206,0.108560804876754,0.401246322329674,0.403427626023541,0.667,0.280222782440368,0.0764243952110095,0.42012411160475,0.272727272727273
"Ecuador","ECU","UMIC","ihd",0.621165965592846,0.244405770829364,0.14245868915785,0.393462913886631,0.582877763787785,0.667,0.229828293942673,0.0626804438025472,0.344570155836091,0.272727272727273
"Egypt","EGY","LMIC","ihd",0.508245022285502,0.203405450455843,0.088282468435019,0.400211397135104,0.434022137741016,0.667,0.195780838113415,0.0326301396855691,0.293524494922661,0.166666666666667
"El Salvador","SLV","LMIC","ihd",0.715711552765542,0.296003050929597,0.181777452148074,0.413578696313937,0.614106684296673,0.667,0.240650362984559,0.0401083938307598,0.360795146903387,0.166666666666667
"Equatorial Guinea","GNQ","UMIC","ihd",0.366274587939657,0.130113947628491,0.0605305764870568,0.355236076737945,0.465212051361989,0.667,0.236267072834813,0.0644364744094945,0.354223497503468,0.272727272727273
"Eritrea","ERI","LIC","ihd",0.371195085750391,0.103068634526068,0.0541504622331098,0.277667023305844,0.52538255194808,0.667,0.0363067318362339,0.00907668295905847,0.054432881313694,0.25
"Estonia","EST","HIC","ihd",0.527316365795657,0.227240403026594,0.0912524478943208,0.430937512594959,0.401567884403204,0.667,0.32371461069482,0.183928756076602,0.485329251416521,0.568181818181818
"Eswatini","SWZ","LMIC","ihd",0.453956443598083,0.143746216358269,0.0531262589050227,0.316652001277763,0.369583702798914,0.667,0.133204831143366,0.0222008051905611,0.19970739301854,0.166666666666667
"Ethiopia","ETH","LIC","ihd",0.316858621692839,0.0624907764525519,0.0247939888920972,0.197219744625192,0.396762375179044,0.667,0.0266358862140509,0.00665897155351271,0.0399338623898813,0.25
"Fiji","FJI","UMIC","ihd",0.524228675383483,0.160001296742922,0.0582433598272942,0.305212790250129,0.364018048684164,0.667,0.144939820501159,0.0395290419548615,0.217301080211633,0.272727272727273
"Finland","FIN","HIC","ihd",0.719445961210856,0.363948169705713,0.192187047648797,0.505872837333292,0.528061585813712,0.667,0.486845880364741,0.276616977479967,0.729903868612805,0.568181818181818
"France","FRA","HIC","ihd",0.684494287487261,0.363061627753748,0.192033398670235,0.530408557661638,0.528927829300881,0.667,0.484774863229866,0.275440263198788,0.726798895397101,0.568181818181818
"Gabon","GAB","UMIC","ihd",0.386757750365934,0.132573454847414,0.0619469193438233,0.342781637141023,0.467264879044764,0.667,0.179651357924587,0.0489958248885239,0.269342365704029,0.272727272727273
"Gambia","GMB","LIC","ihd",0.410485069069788,0.110089381812056,0.0385404296785678,0.268193389010551,0.350083078351404,0.667,0.0417245692451078,0.0104311423112769,0.0625555760796219,0.25
"Georgia","GEO","UMIC","ihd",0.667259984441527,0.247031651686491,0.0854819295067257,0.370217992156757,0.346036343614831,0.667,0.219272652241417,0.0598016324294774,0.328744606059096,0.272727272727273
"Germany","DEU","HIC","ihd",0.746321655851805,0.454520058913575,0.32166234820652,0.609013627501957,0.707696705345369,0.667,0.57218343634255,0.325104225194631,0.857846231398127,0.568181818181818
"Ghana","GHA","LMIC","ihd",0.459579478141585,0.151765198758019,0.07788357252235,0.33022623066573,0.513184663939531,0.667,0.0879592646891294,0.0146598774481882,0.131872960553417,0.166666666666667
"Greece","GRC","HIC","ihd",0.694676490610238,0.388965965833069,0.211530091500303,0.559923894202008,0.543826735707475,0.667,0.460311708591266,0.261540743517765,0.690122501636081,0.568181818181818
"Grenada","GRD","UMIC","ihd",0.637318445548357,0.244298634206067,0.0984077119815868,0.383322710824522,0.402817282631959,0.667,0.255630682521358,0.0697174588694612,0.383254396583745,0.272727272727273
"Guatemala","GTM","UMIC","ihd",0.535534709924617,0.157672336570864,0.0850643998263967,0.294420387042808,0.539501105117228,0.667,0.13248442332251,0.0361321154515937,0.198627321323104,0.272727272727273
"Guinea","GIN","LIC","ihd",0.394577057551687,0.0893462112267055,0.0289557567506135,0.226435393332522,0.324084886791021,0.667,0.0358271746023001,0.00895679365057502,0.0537139049509746,0.25
"Guinea-Bissau","GNB","LIC","ihd",0.396403900084904,0.105605745866212,0.0454882012757881,0.266409452186502,0.430736044735817,0.667,0.0359666628551463,0.00899166571378658,0.0539230327663363,0.25
"Guyana","GUY","UMIC","ihd",0.627254245854713,0.221473942598138,0.0947940675515062,0.353084804226955,0.428014539496003,0.667,0.172534624275216,0.0470548975296043,0.258672600112767,0.272727272727273
"Haiti","HTI","LMIC","ihd",0.528802983861415,0.115649995365751,0.0344732150425432,0.218701480315511,0.298082286415312,0.667,0.0420679978047175,0.00701133296745292,0.0630704614763381,0.166666666666667
"Honduras","HND","LMIC","ihd",0.631101314955393,0.256709907337727,0.146383543529418,0.406764969830354,0.570229427634968,0.667,0.158873410687379,0.0264789017812298,0.238191020520808,0.166666666666667
"Hungary","HUN","HIC","ihd",0.649894976256798,0.326864365993902,0.139786250062025,0.502949519438577,0.427658272375375,0.667,0.406901170287077,0.231193846754021,0.610046732064582,0.568181818181818
"Iceland","ISL","HIC","ihd",0.838155723126714,0.504939429727312,0.360011866499035,0.602441068878765,0.712980300812429,0.667,0.606214129805062,0.344439846480149,0.90886676132693,0.568181818181818
"India","IND","LMIC","ihd",0.357479864869729,0.136583940381626,0.0681235351187805,0.382074499304735,0.498766801780927,0.667,0.109551996958021,0.0182586661596702,0.164245872500781,0.166666666666667
"Indonesia","IDN","LMIC","ihd",0.342538153929795,0.0875287842580006,0.0211054992896279,0.255530028564175,0.241126384520744,0.667,0.112860779604118,0.0188101299340197,0.169206566123116,0.166666666666667
"Iran (Islamic Republic of)","IRN","LMIC","ihd",0.569219009948076,0.2338271291593,0.119327284818032,0.410785875160125,0.510322669773436,0.667,0.258900140251402,0.0431500233752336,0.388156132310947,0.166666666666667
